region  africa  #5097BA
region  south_america #60AA9E
region  west_asia #75B681
region  oceania #8EBC66
region  europe  #AABD52
region  japan_korea #C4B945
region  north_america #D9AD3D
region  southeast_asia  #E59637
region  south_asia  #E67030
region  china #DF4327
